Name,Distance,Rating,Votes,Address,Website
Prince Medical General Stores Opp Dongri BMC Market Dongri,0.16 KM,4.7,10 Votes,"Shop No.3, 73/75 Nawab Mansion Bldg., Dr Meisheri Road, Dongri, Mumbai - 400009, Opp Dongri BMC Market",https://www.justdial.com/Mumbai/Prince-Medical-General-Stores-Opp-Dongri-BMC-Market-Dongri/022PXX22-XX22-111221181905-X4G9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
Sheetal Provision Store Opposite Sarvoday Kendra Dongri,0.16 KM,4.6,3 Votes,"Shop no. 5 koli samaj building, Dr. Maheshwari Road, Dongri, Mumbai - 400009, Opposite Sarvoday Kendra",https://www.justdial.com/Mumbai/Sheetal-Provision-Store-Opposite-Sarvoday-Kendra-Dongri/022PXX22-XX22-130320111712-X7S3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
M Fateh General Store Dongri Sandhurst Road,0.16 KM,,0 Votes,"Shop No 3, Rahimia Building, Nawroji Hill Road No 19, Sandhurst Road, Mumbai - 400009, Dongri",https://www.justdial.com/Mumbai/M-Fateh-General-Store-Dongri-Sandhurst-Road/022PXX22-XX22-180216162034-M6Z7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
Al Madeena Bakery Store Dongri,0.17 KM,,0 Votes,"72, Char Nal, Umerkhadi, Jail Road, Dongri, Mumbai - 400009",https://www.justdial.com/Mumbai/Al-Madeena-Bakery-Store-Dongri/022PXX22-XX22-181222122621-P7V6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
Taiba General Store Below Shafi Masjid Charnull Dongri,0.18 KM,,0 Votes,"66, Shop No 1, Svp Road, Jail Road, Dongri, Mumbai - 400009, Below Shafi Masjid, Charnull",https://www.justdial.com/Mumbai/Taiba-General-Store-Below-Shafi-Masjid-Charnull-Dongri/022PXX22-XX22-131029125058-A4L3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
Sarvankar Bidi Shop General Store Dongri,0.19 KM,5.0,1 Votes,"Shop No.4, Nanabhai Mansion, Dr Meisheri Road, Dongri, Mumbai - 400009",https://www.justdial.com/Mumbai/Sarvankar-Bidi-Shop-General-Store-Dongri/022PXX22-XX22-150919153232-Z8V5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
New K G N General Store Zakeria Masjid Street Dongri Sandhurst Road,0.23 KM,,0 Votes,"Shop No 1, Kokani Manzil, Sandhurst Road, Mumbai - 400009, Zakeria Masjid Street, Dongri",https://www.justdial.com/Mumbai/New-K-G-N-General-Store-Zakeria-Masjid-Street-Dongri-Sandhurst-Road/022PXX22-XX22-180219135008-E7N9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
M Shahid General Store Dongri Sandhurst Road,0.23 KM,,0 Votes,"5/A, Karimabad Society, Imambada Road, Sandhurst Road, Mumbai - 400009, Dongri",https://www.justdial.com/Mumbai/M-Shahid-General-Store-Dongri-Sandhurst-Road/022PXX22-XX22-180221155027-R4T9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
Shree Ambica Elec General Dongri,0.24 KM,3.0,1 Votes,"Amir Biulding,. Shop No.3, Noorbaug, 9, Umerkhadi, Ramachandra Bhatt Marg, Ramachandra Bhatt Margnavroji Hill Road, Dongri, Mumbai - 400009",https://www.justdial.com/Mumbai/Shree-Ambica-Elec-General-Dongri/022PXX22-XX22-200629141020-S5S1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
Ambica Electrical General Stores Noorbaug Dongri,0.25 KM,,0 Votes,"Amir Bldg, Shop No. 3, Grd Floor, Ramchandra Bhat Marg, Dongri, Mumbai - 400009, Noorbaug",https://www.justdial.com/Mumbai/Ambica-Electrical-General-Stores-Noorbaug-Dongri/022PXX22-XX22-150919113758-F6D6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIERvbmdyaQ==
