Name,Distance,Rating,Votes,Address,Website
Royal General Store Near Madina Masjid Jogeshwari West,1.76 KM,4.0,2 Votes,"Shop No 4 Milat Chawl, Link Road, Jogeshwari West, Mumbai - 400102, Near Madina Masjid",https://www.justdial.com/Mumbai/Royal-General-Store-Near-Madina-Masjid-Jogeshwari-West/022PXX22-XX22-140417181458-C6M3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Hariya Stores Near Anand Nagar Jogeshwari West,1.76 KM,3.0,2 Votes,"Shop No.7,-8 Patiliputra Nagar, New Link Road, Jogeshwari West, Mumbai - 400102, Near Anand Nagar",https://www.justdial.com/Mumbai/Hariya-Stores-Near-Anand-Nagar-Jogeshwari-West/022PXX22-XX22-170801162819-S6E2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Rathod Medical and General Store Near Hdfc Bank Jogeshwari East,0.54 KM,4.5,10 Votes,"Shop No 5, Aradhna Building,Hardevi Society, Station Road, Jogeshwari East, Mumbai - 400060, Near Hdfc Bank",https://www.justdial.com/Mumbai/Rathod-Medical-and-General-Store-Near-Hdfc-Bank-Jogeshwari-East/022PXX22-XX22-171123072223-M8X7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Jolly Medical And General Store Opposite Linkway Hospital Near Mahatma Gandhi School Jogeshwari West,1.34 KM,4.1,10 Votes,"Shop No 14A/14/B, CB Shaikh Estate, Jogeshwari West, Mumbai - 400102, Opposite Linkway Hospital, Near Mahatma Gandhi School",https://www.justdial.com/Mumbai/Jolly-Medical-And-General-Store-Opposite-Linkway-Hospital-Near-Mahatma-Gandhi-School-Jogeshwari-West/022PXX22-XX22-001127920809-K4W1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Shifa Medical And General Store Opposite Dheeraj Gaurav Heights Behram Baug Jogeshwari West,1.46 KM,4.1,13 Votes,"Shop No 20 Gaondevi Co-Operating Housing Society Building, New Link Road, Jogeshwari West, Mumbai - 400102, Opposite Dheeraj Gaurav Heights, Behram Baug",https://www.justdial.com/Mumbai/Shifa-Medical-And-General-Store-Opposite-Dheeraj-Gaurav-Heights-Behram-Baug-Jogeshwari-West/022PXX22-XX22-150728201704-K5C7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
K P Store Near railway station Jogeshwari West,0.08 KM,4.6,6 Votes,"Shop no. 2 tulsi niwas, Patel estate road, Jogeshwari West, Mumbai - 400102, Near railway station",https://www.justdial.com/Mumbai/K-P-Store-Near-railway-station-Jogeshwari-West/022PXX22-XX22-160511191225-Z2M3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Shifa Medical General Stores Near Momin Nagar Near Jogeshwari Station Jogeshwari West,0.16 KM,4.0,33 Votes,"Shop No 4, Annazir Building, Patel Estate Road, Jogeshwari West, Mumbai - 400102, Near Momin Nagar, Near Jogeshwari Station",https://www.justdial.com/Mumbai/Shifa-Medical-General-Stores-Near-Momin-Nagar-Near-Jogeshwari-Station-Jogeshwari-West/022PXX22-XX22-110217203500-X8U9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Ashapura Dhanya Bhandar Near Shankarwadi Jogeshwari East,,4.5,1 Votes,"Jogeshwari East, Mumbai - 400060, Near Shankarwadi",https://www.justdial.com/Mumbai/Ashapura-Dhanya-Bhandar-Near-Shankarwadi-Jogeshwari-East/022PXX22-XX22-121212001634-B4Y9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Ramesh General Stores Jogeshwari East,,,0 Votes,"Jogeshwari East, Mumbai - 400060",https://www.justdial.com/Mumbai/Ramesh-General-Stores-Jogeshwari-East/022PXX22-XX22-140728165226-T1C9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Saraswati General Stores Meghwadi No 2 Opposite Sai Baba Mandir Jogeshwari East,,5.0,1 Votes,"Jogeshwari East, Mumbai - 400060, Meghwadi No 2, Opposite Sai Baba Mandir",https://www.justdial.com/Mumbai/Saraswati-General-Stores-Meghwadi-No-2-Opposite-Sai-Baba-Mandir-Jogeshwari-East/022PXX22-XX22-180424182043-W7B1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
Suryakant General stores Jogeshwari West,,,0 Votes,"Jogeshwari West, Mumbai - 400102",https://www.justdial.com/Mumbai/Suryakant-General-stores-Jogeshwari-West/022PXX22-XX22-180506001016-C5W4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEpvZ2VzaHdhcmk=
