Name,Distance,Rating,Votes,Address,Website
Vakola Janta Supari Vakola Bridge Near Jigar Store Santacruz East,0.36 KM,5.0,1 Votes,"Shop No 2,Diamond Park Building, Datta Mandir Road, Santacruz East, Mumbai - 400055, Vakola Bridge,Near Jigar Store",https://www.justdial.com/Mumbai/Vakola-Janta-Supari-Vakola-Bridge-Near-Jigar-Store-Santacruz-East/022PXX22-XX22-171102162002-A5D4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
New Laxmi General Stores Vakola Bridge Santacruz East,0.49 KM,,0 Votes,"96 1 17 Dhobi Ghat Vevikanand Nagar, Santacruz East, Mumbai - 400055, Vakola Bridge",https://www.justdial.com/Mumbai/New-Laxmi-General-Stores-Vakola-Bridge-Santacruz-East/022PXX22-XX22-140224093253-A2Y6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Nilesh General Stores Vakola Bridge Shivaji Nagar Santacruz East,0.5 KM,4.0,21 Votes,"Shop No 5, Prisadel Building, Santacruz East, Mumbai - 400055, Vakola Bridge, Shivaji Nagar",https://www.justdial.com/Mumbai/Nilesh-General-Stores-Vakola-Bridge-Shivaji-Nagar-Santacruz-East/022PK002910_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Mukesh Stores Yashwant Nagar Vakola Santacruz East,0.55 KM,,0 Votes,"Shop No 6, Manual Rodrics Apartment, Rajendra Kamble Road, Santacruz East, Mumbai - 400055, Yashwant Nagar,Vakola",https://www.justdial.com/Mumbai/Mukesh-Stores-Yashwant-Nagar-Vakola-Santacruz-East/022PXX22-XX22-171030163005-E6Y1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Kalina Supari Stores Opp Reliance Energy Santacruz East,0.88 KM,5.0,1 Votes,"Shop no-1, Kalina Market Road,, Santacruz East, Mumbai - 400029, Opp. Reliance Energy,",https://www.justdial.com/Mumbai/Kalina-Supari-Stores-Opp-Reliance-Energy-Santacruz-East/022PXX22-XX22-121203175819-V2S5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Gupta General Store Vakola police station Santacruz East,0.9 KM,,0 Votes,"Shop no 1, New Agripada, Santacruz East, Mumbai - 400055, Vakola police station",https://www.justdial.com/Mumbai/Gupta-General-Store-Vakola-police-station-Santacruz-East/022PXX22-XX22-150909100820-N7C1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Agraj Kirana Stores Near Mahakali Mandir Santacruz East,0.91 KM,,0 Votes,"Mahakali Shiv Shankar Chawl, Express Highway, New Agreepada, Santacruz East, Mumbai - 400055, Near Mahakali Mandir",https://www.justdial.com/Mumbai/Agraj-Kirana-Stores-Near-Mahakali-Mandir-Santacruz-East/022PXX22-XX22-170803142452-Q6Z8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Vijay general store Near hanuman Mandir Santacruz East,0.94 KM,3.3,3 Votes,"gate no 3 hanuman tekadi, service road, Santacruz East, Mumbai - 400055, Near hanuman Mandir",https://www.justdial.com/Mumbai/Vijay-general-store-Near-hanuman-Mandir-Santacruz-East/022PXX22-XX22-150905190418-X3I5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Shree rajeshwar medical general store Near Express Highway Santacruz East,0.95 KM,4.1,7 Votes,"Shop No- B-27, Hanuman Tekdi, Hanuman Mandir, Santacruz East, Mumbai - 400055, Near Express Highway",https://www.justdial.com/Mumbai/Shree-rajeshwar-medical-general-store-Near-Express-Highway-Santacruz-East/022PXX22-XX22-150416121223-R2F4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Gupta Store Opp yatri Hotel Santacruz East,1.05 KM,3.0,1 Votes,"Shop No 2,Kuch Bihar Building,Jaku Club, Road No.8, Santacruz East, Mumbai - 400055, Opp.yatri Hotel",https://www.justdial.com/Mumbai/Gupta-Store-Opp-yatri-Hotel-Santacruz-East/022PXX22-XX22-121107140814-A2V3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Neelam Provision Stores Next To Yatri Hotel Santacruz East,1.11 KM,4.0,1 Votes,"24,Tara Bhabwan,Shop No.1,Prabhat Colony, Road No.8, Santacruz East, Mumbai - 400055, Next To Yatri Hotel",https://www.justdial.com/Mumbai/Neelam-Provision-Stores-Next-To-Yatri-Hotel-Santacruz-East/022PXX22-XX22-121101173407-G9K2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Kanti General Store Near Santacruz Station Santacruz East,1.18 KM,4.1,4 Votes,"Shop No 1, Kalika Niwas, Nehru Rd Santacruz, Santacruz East, Mumbai - 400055, Near Santacruz Station",https://www.justdial.com/Mumbai/Kanti-General-Store-Near-Santacruz-Station-Santacruz-East/022PXX22-XX22-121018153725-W2K7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Kalina Supari Store Kalina market Santacruz East,1.19 KM,3.8,2 Votes,"Shop no. 2, Santacruz East, Mumbai - 400029, Kalina market",https://www.justdial.com/Mumbai/Kalina-Supari-Store-Kalina-market-Santacruz-East/022PXX22-XX22-151009171316-N3T5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Dr Amar Dhandhukia Prabhat Colony Santacruz West,1.26 KM,4.6,5 Votes,"Ratanai Chawl, Yogendra Marg, Santacruz West, Mumbai - 400054, Prabhat Colony",https://www.justdial.com/Mumbai/Dr-Amar-Dhandhukia-Prabhat-Colony-Santacruz-West/022PXX22-XX22-140710144903-Q1A7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Ranbow General Store Santacruz West Santacruz West,1.42 KM,,0 Votes,"Willingdon, Santacruz West, Mumbai - 400054",https://www.justdial.com/Mumbai/Ranbow-General-Store-Santacruz-West-Santacruz-West/022PXX22-XX22-181008215643-M9U7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Shraddha Collection And General Store Sanjivani hospital Santacruz East,1.44 KM,,0 Votes,"39 Mahatma Nagar CHS, Golibar Road, Santacruz East, Mumbai - 400055, Sanjivani hospital",https://www.justdial.com/Mumbai/Shraddha-Collection-And-General-Store-Sanjivani-hospital-Santacruz-East/022PXX22-XX22-170422120858-W7N6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Krishna Medico General Stores Opposite Khira Nagar Santacruz West,1.76 KM,3.7,10 Votes,"Shop No 3, Nabu Mistry Chawl, S V Road, Santacruz West, Mumbai - 400054, Opposite Khira Nagar",https://www.justdial.com/Mumbai/Krishna-Medico-General-Stores-Opposite-Khira-Nagar-Santacruz-West/022P1004107_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Shamji Pasu General Stores Near Shankar Mandir Santacruz West,1.76 KM,4.5,1 Votes,"Baliram Pandey Chawl, TPS Road-3, Golibar Naka, Santacruz West, Mumbai - 400054, Near Shankar Mandir",https://www.justdial.com/Mumbai/Shamji-Pasu-General-Stores-Near-Shankar-Mandir-Santacruz-West/022PXX22-XX22-170719152045-M2H3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Swastik General store Opp Bath showroom Santacruz West,1.81 KM,2.0,1 Votes,"shop no. 3, S.V. Road, Santacruz West, Mumbai - 400054, Opp. Bath showroom",https://www.justdial.com/Mumbai/Swastik-General-store-Opp-Bath-showroom-Santacruz-West/022PXX22-XX22-150806151202-D6L5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Jain general stores Opposite Punjab society Santacruz West,1.89 KM,4.0,1 Votes,"D-6, Hasmukh (Kerala) nagar, Tagore Road, Santacruz West, Mumbai - 400054, Opposite Punjab society",https://www.justdial.com/Mumbai/Jain-general-stores-Opposite-Punjab-society-Santacruz-West/022PXX22-XX22-160523105544-V2N9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Amar Deep General Stores Opposite to Sndt Collage Santacruz West,,4.0,16 Votes,"Rithu Raj Apartment, Shop No-15,, Juhu Road, Santacruz West, Mumbai - 400054, Opposite to Sndt Collage",https://www.justdial.com/Mumbai/Amar-Deep-General-Stores-Opposite-to-Sndt-Collage-Santacruz-West/022P1224370289K7L5N7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Vandana Medical Near Shabri Hotel Santacruz West,1.98 KM,3.2,16 Votes,"Shop No. 8, Jolly Centre, Tilak Road, Santacruz West, Mumbai - 400054, Near Shabri Hotel",https://www.justdial.com/Mumbai/Vandana-Medical-Near-Shabri-Hotel-Santacruz-West/022PK058724_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
Mehul Medico General Stores Opposite SVC Co Operative Bank Ltd Santacruz East,0.06 KM,3.8,14 Votes,"Shop No-6, Air View Building, Nehru Road, Santacruz East, Mumbai - 400055, Opposite SVC Co-Operative Bank Ltd",https://www.justdial.com/Mumbai/Mehul-Medico-General-Stores-Opposite-SVC-Co-Operative-Bank-Ltd-Santacruz-East/022P1236034847S1E8M6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNhbnRhY3J1eg==
