Name,Distance,Rating,Votes,Address
Pushpa General Stores Near Govind Shirodkar Wadi Goregaon East,0.89 KM,3.8,6 Votes,"Shop No 2, Govind Shirodkarwadi, Aarey Road, Goregaon East, Mumbai - 400063, Near,Govind Shirodkar Wadi"
Gala Super Market Opposite Old Best Colony Goregaon West,0.92 KM,3.7,93 Votes,"34/275,Motilal Nagar No-1, Best Nagar,, Goregaon West, Mumbai - 400104, Opposite Old Best Colony"
Ashok General Stores Near Patkar College Goregaon West,1.01 KM,2.7,3 Votes,"Shop No 4, S V Road, Goregaon West, Mumbai - 400062, Near Patkar College"
SK General Store Vibgyor High School Goregaon West,1.01 KM,,0 Votes,"Bhagat Singh Nagar No. 2, New Link Road, Goregaon West, Mumbai - 400104, Vibgyor High School"
Shree Gupta Dalmill Kirana General Store Goregaon West,1.01 KM,5.0,1 Votes,"31/243, Motilal Nagar No 3, M G Road, Goregaon West, Mumbai - 400104"
Amar Ann Bhandar Near Udipi Vihar Hotel Goregaon East,1.02 KM,4.6,13 Votes,"Shop No-9,10 & 11, Coral Park Chsl, Aarey Road, Goregaon East, Mumbai - 400063, Near Udipi Vihar Hotel"
Minakshi General Stores Near Masjid Goregaon West,1.26 KM,4.3,3 Votes,"Shop No. 21, Motilal Nagar No 2,, Goregaon West, Mumbai - 400104, Near Masjid"
Chandu Grain Stores Near Umaiya Mata Temple Goregaon East,1.43 KM,4.0,1 Votes,"Shop No.3, Murli Upadhayay Chawl, Aarey Road, Goregaon East, Mumbai - 400063, Near Umaiya Mata Temple"
Truebrew LLP Jaycoach Goregaon East,1.82 KM,4.8,12 Votes,"B/103A Shreyas Industrial Estate, Goregaon East, Mumbai - 400063, Jaycoach"
Radheshyam Omprakash Grain Stores Opp vidya Tours Travels Goregaon West,0.18 KM,,0 Votes,"185,Modi Kutir, Jawahar Nagar, Goregaon West, Mumbai - 400062, Opp.vidya Tours & Travels"
Shubh Foods And General Stores Greater bank Goregaon West,0.22 KM,5.0,2 Votes,"parizad, Jawahar Nagar 1, Goregaon West, Mumbai - 400062, Greater bank"
Ambica General Stores Behind Matadi Wadi Bapista Chowk Jawahar Nagar goregaon West,0.25 KM,,0 Votes,"Road No 1, Jawahar Nagar-goregaon West, Mumbai - 400104, Behind Matadi Wadi, Bapista Chowk"
Laxmi Provision Store Near Cinemax Goregaon West,0.25 KM,,0 Votes,"Shop No. 38/13, Sv Road, Goregaon West, Mumbai - 400104, Near Cinemax"
Siddhi vinayak grain stores Near Topiwala centre Goregaon West,0.25 KM,,0 Votes,"Shop no. 2, Jawahar nagar road no 1, Goregaon West, Mumbai - 400062, Near Topiwala centre"
Radhe Shyam Om prakash Jawahar Nagar Fatak Goregaon West,0.25 KM,,0 Votes,"Shop No 2, Road No 11, Goregaon West, Mumbai - 400062, Jawahar Nagar Fatak"
Shree Ganesh Farsan Jawahar Nagar Goregaon West,0.28 KM,1.0,1 Votes,"Shop No 5, Building No 185, Road No 11, Goregaon West, Mumbai - 400062, Jawahar Nagar"
Shree laxmirayan general store Opp jain mandir Goregaon West,0.31 KM,,0 Votes,"Shop no.6, Plot no.210, Amrut Kanchan apt., Jawahar nagar, Goregaon West, Mumbai - 400062, Opp jain mandir"
New Variety Provision Store Jawahar Nagar Goregaon West,0.34 KM,,0 Votes,"Shop No.264, Ajay Bhuvan, Road No. 12, Goregaon West, Mumbai - 400104, Jawahar Nagar"
Mayur Traders Oop Vivek College Goregaon West,0.39 KM,3.7,3 Votes,"Shop No 2, Building No 7, Arunodaya Society, Siddharth Nagar, Goregaon West, Mumbai - 400104, Oop Vivek College"
KBs Fairprice Mumbai Goregaon West,0.43 KM,3.2,19 Votes,", Dhanalaxmi Co - Op Housing Society Ltd, Opposite M G Roadgoregaon (W), Goregaon West, Mumbai - 400062, Mumbai"
The Corner Store Jawahar Nagar Near Cinemax Police Station Opposite Indarapuri Building Goregaon West,0.43 KM,,0 Votes,"D Wing, Kumud Nagar Co Operative Housing Society Limited, S V Road, Goregaon West, Mumbai - 400062, Jawahar Nagar, Near Cinemax Police Station, Opposite Indarapuri Building"
Bharati General Stores Goregaon West,,,0 Votes,"Atamram Comp Shop Nio 1, Goregaon West, Mumbai - 400062"
Ayesha General Store Center City Goregaon West,,,0 Votes,"Shop No.27, Rammander Road, Goregaon West, Mumbai - 400062, Center City"
Pradnya supermarket Goregaon West,,,0 Votes,"Goregaon West, Mumbai - 400062"
Arihant Dal Mill Nr kapadia Hospital Goregaon West,0.45 KM,3.6,4 Votes,"Shop No.2,Golden Apartment, Ram Mandir Rd, Goregaon West, Mumbai - 400062, Nr.kapadia Hospital"
MS Ratilal Devshi Shree Nagar Colony Goregaon West,0.45 KM,4.4,12 Votes,"Shop No.3 & 4, Paras Building, M G Road,, Goregaon West, Mumbai - 400062, Shree Nagar Colony"
Hari Om Super Market Near Neelprabha building Goregaon West,0.45 KM,2.8,2 Votes,"Shop no.5,saujannya Society ,Vidhya Niketan Marg,, Siddharth Nagar ,Road No.17,, Goregaon West, Mumbai - 400104, Near Neelprabha building"
Jamnadas Liladhar In Front Of Atlanta Center Goregaon East,0.46 KM,,0 Votes,"4,Corporate Avenue Sonawala Road, Sonawala Road, Goregaon East, Mumbai - 400063, In Front Of Atlanta Center"
Ganesh snaksshop Opp shree Durga bar Goregaon East,0.47 KM,,0 Votes,"Shop no 4, Sonawala Road, Goregaon East, Mumbai - 400063, Opp shree Durga bar"
Jamnadas Liladhar Store OPP Atlanta Center Goregaon East,0.48 KM,,0 Votes,"Shop No-4, Sonawala Road, Goregaon East, Mumbai - 400063, OPP Atlanta Center"
Mohan grain store Opp shree Durga bar Goregaon East,0.48 KM,,0 Votes,"Shop no 6, Balbhat road, Goregaon East, Mumbai - 400063, Opp shree Durga bar"
Prabhat Stores Near St John School Vivekanand Nagar Goregaon West,0.49 KM,,0 Votes,"Goregaon West, Mumbai - 400062, Near St John School, Vivekanand Nagar"
Viju Provision Stores Near St John School Vivekanand Nagar Goregaon West,0.5 KM,,0 Votes,"Goregaon West, Mumbai - 400062, Near St John School Vivekanand Nagar"
KBAP Fair Price Off M G Road Goregaon West,0.51 KM,2.0,1 Votes,"Shop No 9 Dhanlaxmi Co-Operative Housing Society, Vidyaniketan Road, Goregaon West, Mumbai - 400062, Off M G Road"
Shree Mataji Super Market Near hub mall Goregaon East,0.54 KM,,0 Votes,"Shop no.8 vanrai shopping complex, Western Express Highway, Goregaon East, Mumbai - 400063, Near hub mall"
Bhanushali Stores Near Prabodhan Krida Bhavan Goregaon West,0.55 KM,,0 Votes,"18/160,Siddhart Nagar No.5, Road No.2, Goregaon West, Mumbai - 400104, Near Prabodhan Krida Bhavan"
The Bombay Natural Company Pvt Ltd Near Rolex Shopping Centre Goregaon West,0.58 KM,,0 Votes,"Shop No 1, Building No 1, M G Road, Goregaon West, Mumbai - 400104, Near Rolex Shopping Centre"
Hariom General Store Near Siddharth Hospital Shastri Nagar Goregaon West,0.61 KM,,0 Votes,"Shop No. 24, Vaibhav CHS, Station Road, Shastri Nagar-Goregaon West, Mumbai - 400104, Near Siddharth Hospital"
Devanand Beedi Shop Near railway station Goregaon East,0.65 KM,,0 Votes,"shop no-2, Sonawala Road, Goregaon East, Mumbai - 400063, near railway station"
N S Gala General Store Near Union Bank Goregaon East,0.67 KM,4.2,11 Votes,"Shop No.06, Sarvan Mantion, Sonawala Road, Goregaon East, Mumbai - 400063, Near Union Bank"
Maharashtra Grain Stores Kashikar Wadi Dutta Mandir Chowk Goregaon East,,,0 Votes,"Shop No 1, Aarey Road, Goregaon East, Mumbai - 400063, Kashikar Wadi, Dutta Mandir Chowk"
Desai Company Goregaon East,,4.0,1 Votes,"90, J P Nagar,, Goregaon East, Mumbai - 400063"
Anand Stores Near Bmc School Goregaon East,0.67 KM,,0 Votes,"A Ward, Shop No 5, Bmc Colony, Arun Kumar Vaidya Marg, Santosh Nagar, Goregaon East, Mumbai - 400065, Near Bmc School"
Sawant Kirana General Store Near Bhawani Mata Mandir Hanuman Nagar Goregaon East,0.67 KM,,0 Votes,"I Ward, Shop No 20, Bmc Colony, Arunkumar Vaidya Marg, Santosh Nagar, Goregaon East, Mumbai - 400065, Near Bhawani Mata Mandir, Hanuman Nagar"
Mateshwari Kirana Store Near Ware Highschool Goregaon East,0.67 KM,,0 Votes,"Shop No 1, Tathagat Chawl Committee, Arunkumar Vaidya Marg, Jaybhim Nagar, Goregaon East, Mumbai - 400065, Near Ware Highschool"
Mamata Stores Opposite Buddha Vihar Goregaon East,0.67 KM,,0 Votes,"Shop No 2, Ganesh Nagar Chawl, Arunkumar Vaidya Marg, Santosh Nagar, Goregaon East, Mumbai - 400065, Opposite Buddha Vihar"
Dharmaraj Kirana Store Near Jyoti Hotel Goregaon East,0.67 KM,,0 Votes,"H2 Ward, Shop No 31, Bmc Colony, Arunkumar Vaidya Marg, Santosh Nagar, Goregaon East, Mumbai - 400065, Near Jyoti Hotel"
