Name,Distance,Rating,Votes,Address
Saibaba kirana store Near station Parel,1.8 KM,0.5,1 Votes,"shop no.8, vithal marg, Parel, Mumbai - 400012, near station"
Sai Baba Kirana Store Sai Baba Mandir Parel,1.8 KM,,0 Votes,"Shop 2 Vittal Chawan Marg Parel E, Sri Saibaba Marg, Parel, Mumbai - 400012, Sai Baba Mandir"
S D Shetye General Merchants Parel,1.8 KM,4.0,2 Votes,"Bhoiwada, Govindji Keni Road, Parel, Mumbai - 400012"
Parel Cigarette Center Near BMC Office Parel,1.81 KM,,0 Votes,"Shop No. 1 Ganesh Murti Building, Dr. Ambedkar Road, Parel, Mumbai - 400012, Near BMC Office"
Hemant oil and kirana stores Gauri shankar mithaiwala Parel,1.81 KM,,0 Votes,"shop no 8, vitthal marg, Parel, Mumbai - 400012, gauri shankar mithaiwala"
M K kirana store Near station Parel,1.81 KM,,0 Votes,"Elphinston road, Parel, Mumbai - 400012, near station"
Genral Storedda Damodar Hall Parel,1.81 KM,,0 Votes,"Shirodkar Market Shop 86, J B MARG, Parel, Mumbai - 400012, Damodar Hall"
Sadguru Dhaanya Bhandar Near Mahadevachi Wadi Parel,1.82 KM,4.0,1 Votes,"Shop No 3, G D Ambekar Marg, Parel, Mumbai - 400012, Near Mahadevachi Wadi"
Bhairav Kirana Near Tata Hospital Parel,1.82 KM,,0 Votes,"Deep Co Operative Housing Society, Jerabai Wadia Marg, Parel, Mumbai - 400012, Near Tata Hospital"
Pradeep Bidi Shop Pop Cancer Society Parel,1.83 KM,,0 Votes,"Dimple Apt Shop no 05, Jerbai Wadiya Road Parel, Parel, Mumbai - 400012, Pop Cancer Society"
Manohar general store Near Kirti mahal Parel,1.85 KM,,0 Votes,"Iqbal mension, shop no 11, Dr. B. A road, Parel, Mumbai - 400012, Near Kirti mahal"
Satish Provision Stores Opposite Bhoiwada 13 No Court Parel,1.85 KM,,0 Votes,"Shop No 1/3, Bhatia Niwas, Govindji Keni Road, Bhoiwada, Parel, Mumbai - 400012, Opposite Bhoiwada 13 No. Court"
Mansi store High court Bhoiwada Parel,1.86 KM,,0 Votes,"Shop no 2, shiv Lal patra chawl, Xaviers street, Bhoiwada-Parel, Mumbai - 400012, High court"
Surya general store Dr ambedkar road Parel,1.88 KM,,0 Votes,"khimavat sadan shop no . 1, sent zedwears street, Parel, Mumbai - 400012, dr ambedkar road"
Patiyane General Shop Parel,1.88 KM,5.0,2 Votes,"Ground Floor,Shivsena Kutir Seva Sangha, Parel Bhoiwada St, Shankar Tanaji Ghadi Buwa Road, Parel, Mumbai - 400012"
Shantaram General Store Near Station Parel,1.9 KM,,0 Votes,"Shop No 2, Elphinston Road, Parel, Mumbai - 400012, Near Station"
Jaiyesh Kirana store J B Marg Parel Parel,1.91 KM,,0 Votes,"Shop No 4, Dr. Shirodkar Madai, Parel, Mumbai - 400012, J B Marg Parel"
Shetye Tobasco General Stores Parel,,,0 Votes,"Parel, Mumbai - 400012"
Shetteyes Tobacco General Stores Parel,,,0 Votes,"Parel, Parel, Mumbai - 400012"
Salunkhe Xerox General Stores Opposite Indian Cancer Society Parel,,0.5,1 Votes,"Shop No A/8, Matoshree Society Building, Jerbai Wadia Road, Bhoiwada, Parel, Mumbai - 400012, Opposite Indian Cancer Society"
Pushpak Corner Opposite Best Colony Parel,,,0 Votes,"Shop No 6, Maheshwar Mandir Vasahat, Shree Saibaba Road, Parel, Mumbai - 400012, Opposite Best Colony"
