Name,Distance,Rating,Votes,Address
Maharashtra shasan Opp new crietion bldg Khar West,0.25 KM,5.0,1 Votes,"Shop no 5, 3rd Road-Khar West tps, Khar West, Mumbai - 400052, Opp.new crietion bldg"
Om Store Jawahar Nagar Khar East,0.25 KM,,0 Votes,"Punjabi Chawl No 4, Golibar Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Gokul Provision Store Khar East,0.26 KM,5.0,2 Votes,"Satyati Shivlal Chawl, Jawahar Nagar, Golibar Road, Khar East, Mumbai - 400051"
Jay Bharat Oil Depot Jawahar Nagar Khar East,0.26 KM,,0 Votes,"Shop No 02 Punjabi Chawl, Golibar Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Usha Store Jawahar Nagar Khar East,0.26 KM,5.0,1 Votes,"Shop No 1, Punjabi Chawl, Golibar Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Bipinkumar Mohanlal Co Opposite Khar Market Khar West,0.27 KM,4.0,1 Votes,"Shop No 7, Umar Manzil, 5th Road, Khar West, Mumbai - 400052, Opposite Khar Market"
Durga Medical And General Stores Khar West,,,0 Votes,"Jawahar Nagar,Golibar Road, Khar West, Mumbai - 400052"
Vaishnavi Medical General Stores Sector 20 Khar West,,4.0,1 Votes,"Shop No 2, Shramik Chs, Plot No 20, 3rh road, Khar West, Mumbai - 400052, Sector 20"
Deepak Provision Stores Khar West Khar West,,,0 Votes,"No 1 And 2, 5th Road, Khar West, Mumbai - 400052, Khar West"
Gunshi Provision Store Near Shiv Sena Shakha Khar West,0.29 KM,,0 Votes,"Shop No.1, Samudra Apartment, Warin Pada Lane, Khardanda, Khar West, Mumbai - 400052, Near Shiv Sena Shakha"
Kumar Stores Opp Kamlekar mose House Khar West,0.29 KM,,0 Votes,"Shop No. 3, Bhavani Aai Building, Warin Pada Lane, Khar West, Mumbai - 400052, Opp. Kamlekar mose House"
Bhagwati General Store Khar Danda Khar West,0.29 KM,,0 Votes,"Shop No.1, Gurudev Building, Warin Pada Lane, Khar West, Mumbai - 400052, Khar Danda"
N P General Store Near Vastav Vadapav Shop Khar West,0.29 KM,5.0,1 Votes,"Shop No. 3, Dhanu House, Ram Mandir Road, Madhala Pada, Khar West, Mumbai - 400052, Near Vastav Vadapav Shop"
Laxmi Sagar General Stores Jawahar Nagar Khar East,,,0 Votes,"Shop No.3, Shivbharat Chawl, Pipe Line Road, Jay Hind Nagar, Khar East, Mumbai - 400051, Jawahar Nagar"
Sandeep General Stores Next Rajesh Khanna Garden Khar West,,,0 Votes,"Om Kasarnath Nagar Nagre Agripada Jaitun Road, Khar West, Mumbai - 400052, Next Rajesh Khanna Garden"
Guruprasad General Stores Near Sai Baba Mandir Jawahar Nagar Khar East,,,0 Votes,"Shop No 1, Adarsh Road, Khar East, Mumbai - 400051, Near Sai Baba Mandir, Jawahar Nagar"
Laxmi General Stores Near Sai Baba Mandir Jawahar Nagar Khar East,,,0 Votes,"Shop No 1, Rammukh Singh Chawl, Adarsh Lane, Khar East, Mumbai - 400051, Near Sai Baba Mandir, Jawahar Nagar"
Nandai General Stores Jawahar Nagar Khar East,,,0 Votes,"Shop No 1, Pipe Line Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Shree Sai Traders Jawahar Nagar Khar East,,5.0,1 Votes,"Shop No 1, Pipe Line Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Delax General Stores Jay Hind Nagar Pipe Line Khar East,,,0 Votes,"Shop No 1, Service Road, Khar East, Mumbai - 400051, Jay Hind Nagar, Pipe Line"
Aasu Stores Neen Bungalow Khar East,,,0 Votes,"Navchetan Chawl, J P Road, Khar East, Mumbai - 400051, Neen Bungalow"
Mahadev General Stores Opposite Shiv Sena Shakha Khar East,,,0 Votes,"Balram Redey Chawl, Service Road, Khar East, Mumbai - 400051, Opposite Shiv Sena Shakha"
Didiya General Stores Near Nirmal Nagar School Khar East,,,0 Votes,"Aadarsh Nagar Chawl, Kherwadi Road, Khar East, Mumbai - 400051, Near Nirmal Nagar School"
Dr Bhatt Jay Pharma Medico General Stores Opposite Jankalyan Bank Khar West,0.29 KM,,0 Votes,"782,East View Building,Shop No 6, 4th Road, Khar West, Mumbai - 400052, Opposite Jankalyan Bank"
Prabhat Generel Store Khar West,,,0 Votes,"Shop No 2 Navalghar Building, Dr Ambedkar Road-Khar West, Khar West, Mumbai - 400052"
Chamunda Medical General Store Near Jawahar Nagar Khar East,0.3 KM,3.3,9 Votes,"Golibar Road, Sai Baba Road, Khar East, Mumbai - 400051, Near Jawahar Nagar"
Raj Medico General Stores Old Khar Near Petrol Pump Next to Hotel Sahil Khar West,0.33 KM,3.6,8 Votes,"Shop No.38, S V Road, Khar West, Mumbai - 400052, Old Khar, Near Petrol Pump, Next to Hotel Sahil"
Bhagwati Medical General Store Opposite Dr Pravin Chopra Khar East,0.35 KM,3.0,1 Votes,"Shop No 8, Haji Seth Chawl, Jawahar Nagar, Khar East, Mumbai - 400051, Opposite Dr Pravin Chopra"
Krishna General Stores Opp Railway Bridges Khar East,0.36 KM,4.5,1 Votes,"Adarsh Lane, Jay Prakash Road, Khar East, Mumbai - 400051, Opp Railway Bridges"
Ganesh Stores Jawahar Nagar Khar East,0.38 KM,,0 Votes,"Shop No. 4, Ganga Singh Chawl, Sai Baba Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Soni General Stores Jawahar Nagar Near Aniyog School Khar East,,,0 Votes,"Santabai Chawl, Adarsh Lane, Khar East, Mumbai - 400051, Jawahar Nagar, Near Aniyog School"
Balaji General Store Jawahar Nagar J P Road Khar East,0.41 KM,5.0,3 Votes,"Shantaram Bhatt Chawl, Next to Krishna Hotel, Khar East, Mumbai - 400051, Jawahar Nagar, J P Road"
Gurav Toba Company General Stores Near Police Station Khar West,0.42 KM,,0 Votes,"B3 Khar Municipal, 1st Road, Khar West, Mumbai - 400052, Near Police Station"
Jay Baba Kirana Store Near Ek Tad Ganeshotsav Mandal Khar East,0.45 KM,,0 Votes,"Shop No. 41, Hublal Chawl, Sai Baba Road, Jawahar Nagar, Khar East, Mumbai - 400051, Near Ek Tad Ganeshotsav Mandal"
Kamala Medical General Stores Near Dhobi ghat Khar East,0.48 KM,3.0,1 Votes,"Shop No 4. Dayashankar Singh Chawl,Jawahar Nagar, Khar Pipe Line, Khar East, Mumbai - 400051, Near Dhobi ghat"
Deccan shop Pop Shahil Hotel Khar West,0.48 KM,,0 Votes,"S V Road,Khar West, Khar West, Mumbai - 400052, Pop Shahil Hotel"
Rahul General Store Jawahar Nagar Khar East,0.49 KM,4.0,1 Votes,"Shop No. 2, Ram Murat Chawl, Pipe Line Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Vardhana General Pan Bidi Shop Jawahar Nagar Khar East,0.5 KM,4.0,6 Votes,"Shop No. 2, Girijadevi Chawl, Pipe Line Road, Khar East, Mumbai - 400051, Jawahar Nagar"
Shri Krishna General Store Jai Hind Nagar Pipe Line Khar East,0.5 KM,,0 Votes,"Munnar Chawl, Service Road, Khar East, Mumbai - 400051, Jai Hind Nagar, Pipe Line"
Jay Ganesh Stores Khar East,0.51 KM,3.0,2 Votes,"Kantilal Chawl, Jay Hind Nagar, (E), Pipeline Road, Pipeline Road Khar Road, Khar East, Mumbai - 400051"
Krishna Stores Khar East,0.51 KM,,0 Votes,"6, Jawahar Nagar, Pipeline Road, Khar East, Mumbai - 400051"
Mogral Stores Opp The oriental residency Khar West,0.53 KM,,0 Votes,"Shop no. 1, Khar Pali Road, Khar West, Mumbai - 400052, Opp. The oriental residency"
Narsidas Mulji General Store Near petrol pump Khar West,0.54 KM,5.0,1 Votes,"90 S. V. Road, Old Khar, Khar West, Mumbai - 400052, Near petrol pump"
Merry pan beedi shop Opp solanki palace Khar West,0.54 KM,,0 Votes,"solanki building, 5 th road, Khar West, Mumbai - 400052, opp solanki palace"
Jala Durga Pan Bidi Shop General Store Near hanuman temple Khar West,0.54 KM,,0 Votes,"Shop 3, 1st &5th road corner, Khar West, Mumbai - 400052, Near hanuman temple"
