Name,Distance,Rating,Votes,Address
Krunal general store V n road Fort,1.23 KM,,0 Votes,"shop no 14, Fort, Mumbai - 400001, v n road"
Gupta Kirana Store Fort,1.31 KM,,0 Votes,"Shop-a/1 7303781032, Fort, Mumbai - 400001"
Vij Collection Churchgate Subway Churchgate,1.32 KM,,0 Votes,"Shop No 2, Churchgate, Mumbai - 400020, Churchgate Subway"
Irfan kirana store Fort,1.39 KM,4.5,2 Votes,"H.d. Building, shop no. 2, Pitha street, Fort, Mumbai - 400001"
Irfan kirana store Near Citi Bank Wellington Fountain Fort,1.4 KM,,0 Votes,"12 A. H. D. Building, Pitha street, Wellington Fountain-Fort, Mumbai - 400001, Near Citi Bank"
Munni Enterprises Fort,1.41 KM,4.0,1 Votes,"Abbas Manzil, Shop 12b, Nadirsha Sukhiastreet, Fort, Mumbai - 400001"
Sayani Communication And General Store Opposite Prince Of Well Museum Near National Art Gallery Fort,1.43 KM,,0 Votes,"Colaba, Mg Road, Fort, Mumbai - 400001, Opposite Prince Of Well Museum,Near National Art Gallery"
Rajat General Stores Near Reserve Bank Of India Opp Horniman Circle Fort,1.45 KM,3.8,6 Votes,"Shop No 2, Gool Mansion, 6,Homji Street, Fort, Mumbai - 400001, Near Reserve Bank Of India,Opp Horniman Circle"
Laxmi kirana store Near marin station Marine Lines,1.47 KM,5.0,1 Votes,"shop no 12, 1st Marin lines road, Marine Lines, Mumbai - 400020, near marin station"
Maharashtra sarita Near Churchgate Station Churchgate,,,0 Votes,"Shop No.2, Churchgate Street, Churchgate, Mumbai - 400020, Near Churchgate Station"
Karsandas Kanji Bros Fort,1.52 KM,,0 Votes,"Patel Chamber, 9 A Rustom Shindhwa Marg, Fort, Mumbai - 400001"
Patel Stationery General Stores Opposite Fire Brigade Fort,1.54 KM,2.0,1 Votes,"14, Mackwee Mansion, 7 Gunbow Street, Fort, Mumbai - 400001, Opposite Fire Brigade"
Anmol Kirana Store Wellington Fountain fort,1.54 KM,3.0,1 Votes,"Shop No 02, M D Road, Wellington Fountain-fort, Mumbai - 400001"
Ezzi General Store Opposite Benazeer Cafe Fort,1.56 KM,3.0,1 Votes,"Shop No 34/35, Raghunath Dadaji Stret, Fort, Mumbai - 400001, Opposite Benazeer Cafe"
Lakhani Provision General Store Fort,1.58 KM,,0 Votes,"182, Modi Market, Bhaji Galli, Borabazar Precinct, Fort, Mumbai - 400001"
Lakhani Fort,1.59 KM,4.0,1 Votes,"Shop No.182, Deluxe House, Modi St, Borabazar Precinct, Ballard Estate, Fort, Mumbai - 400001"
Chandni General Store Fort,1.61 KM,,0 Votes,"Shop No 634, Fort, Mumbai - 400001"
