Name,Distance,Rating,Votes,Address
Zoya Bakery Kirana Store Opp Ksa Grande Mumbai Central,0.96 KM,,0 Votes,"Shop No.1, Sarah Palace (Qureshi Manzil), 3rd Sankli Street, Mumbai Central, Mumbai - 400008, Opp Ksa Grande"
Vikas Enterprises Calcuttawala East Mumbai Central,1.18 KM,,0 Votes,"Shop No 77, Dr. D B Marg, Mumbai Central, Mumbai - 400008, Calcuttawala East"
Shanti Grain Store,0.55 KM,,0 Votes,"Dalal Estate, East, Rs Nimkar Marg , Kamathipura, Grani Road, Grani Road K.K. Marg, Mumbai - 400008, Opposite Municipal School"
Shree Ganesh General Store Near Ganesh Mandir Ghat,,,0 Votes,"Seva Mandal Chawl Barve Nagar, R.B.Kadam Marg, ghat, Mumbai - 400008, Near Ganesh Mandir"
Naeem Masala Near Gol Deval Temple Null Bazar,1.76 KM,3.6,15 Votes,"Shop No 23 and 24, Mirza Ghalib Market, Matka Gali, Null Bazar, Mumbai - 400003, Near Gol Deval Temple"
Kuvarji Khimraj Company Gol Dev Mandir Shiv Mandir Null Bazar,1.59 KM,4.2,44 Votes,"Shop No 132 134, S V P Road, Null Bazar, Mumbai - 400003, Gol Dev Mandir (Shiv Mandir)"
Godrej Natures Basket Opposite Mahalaxmi Temple Near Nalli Sarees Warden Road,1.48 KM,4.1,1290 Votes,"Shop No.8, Ground Floor, Tirupati Apartment, Bhulabhai Desai Road, Warden Road, Mumbai - 400026, Opposite Mahalaxmi Temple, Near Nalli Sarees"
Sahakari Bhandar Next to Amarsons Opposite Breach Candy Hospital Breach Candy,1.64 KM,3.9,253 Votes,"Shop No 63, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Next to Amarsons, Opposite Breach Candy Hospital"
Diamond Stores Opp ACI Cumballa Hospital Kemps Corner,1.29 KM,3.8,22 Votes,"Shop No 96, Bhiwandiwala Building, August Kranti Marg, Kemps Corner, Mumbai - 400026, Opp ACI Cumballa Hospital"
Sha Raga Ladha Company Near Madhavbaug Temple Cawasji Patel Tank,1.71 KM,4.2,98 Votes,"33, Sindhi Lane, Cawasji Patel Tank, Mumbai - 400004, Near Madhavbaug Temple"
Apna bazar Opposite Phadkewadi Ganpati Mandir Girgaon,1.62 KM,3.8,179 Votes,"Shop No 136, Tulsi Mansion Building, V P Road, Girgaon, Mumbai - 400004, Opposite Phadkewadi Ganpati Mandir"
New Vijay Store Behind Jas Lok Hospital Pedder Road,,4.0,2 Votes,"Shop No:01, 31D, Bhavisha Darshan Building, Altamount Road, Pedder Road, Mumbai - 400026, Behind Jas Lok Hospital"
