Name,Distance,Rating,Votes,Address
Dhanalaxmi Kirana Store Near to Hita Bhavan Hotel Princess Street,0.18 KM,4.0,1 Votes,"Shop No -216, Sethna Building, Princess Street, Princess Street, Mumbai - 400002, Near to Hita Bhavan Hotel"
Suresh General Store Behind Round Masjid Dhobi Talao,0.26 KM,4.3,2 Votes,"Shop No.48, 2nd Marin Street, Dhobi Talao, Mumbai - 400002, Behind Round Masjid"
Shah Stores Near Balaji Temple Sitaram Poddar Marg Kalbadevi,,4.0,7 Votes,"59, 1st Fanaswadi Rele Building, Palekar Marg, Kalbadevi, Mumbai - 400002, Near Balaji Temple, Sitaram Poddar Marg"
Maharashtra Provision And General Store Opp Petrol Pump Charni Road,0.66 KM,5.0,1 Votes,"Shop No 9, 262 ,Mehta Estate Building., Thakurdwar Roaf, Charni Road, Mumbai - 400004, Opp. Petrol Pump"
Jay Bajrang Stores Thakurdwar Thakurdwar Kalbadevi,0.82 KM,,0 Votes,"Shop No 207, Barfiwala Building, Babasaheb Jaykar Road, Thakurdwar-Kalbadevi, Mumbai - 400002, Thakurdwar"
Gala Provision Stores Opposite Sikka Nagar Charni Road,1.15 KM,4.8,5 Votes,"Shop No 6,18/23,Mehta Heights, Sadashiv Lane, Charni Road, Mumbai - 400004, Opposite Sikka Nagar"
Savla General Store Near post office Girgaon,1.16 KM,4.4,4 Votes,"Shop No.-113, v.p.road, Girgaon, Mumbai - 400004, near post office"
Jadeja Govindji Devji Company Sudama Niwas Fort,1.32 KM,4.5,4 Votes,"58/62, Bora Bazar Street, Fort, Mumbai - 400001, Sudama Niwas"
Thorat Provision Stores Opposite Goldeval Temple Nul Bazar Cawasji Patel Tank Girgaon,1.41 KM,,0 Votes,"Shop No 196, Svp Road, Girgaon, Mumbai - 400004, Opposite Goldeval Temple, Nul Bazar, Cawasji Patel Tank"
Pyare Mohan Store Near General Post Office Fort,1.44 KM,5.0,1 Votes,"Sanji Khetsi, 8-A,, Smt Meena Mehta Road,, Fort, Mumbai - 400001, Near General Post Office"
