Name,Distance,Rating,Votes,Address
Shree Siddhi Corner Opp Silver Apprtment Dadar West,,5.0,2 Votes,"Shop No. 8, Nutan Jai Bharat, K G Road , Prabhadevi, Dadar West, Mumbai - 400028, Opp. Silver Apprtment"
Vikas General Store Near Axis Bank Dadar West,0.53 KM,,0 Votes,"Opp Godbole Store, Ranade Road, Dadar West, Mumbai - 400028, Near Axis Bank"
Khushi General store Near janta plywood Dadar West,,,0 Votes,"Kavita apt, shop no 49, S.b. Marg, Dadar West, Mumbai - 400028, Near janta plywood"
Yadav General Store Never Sena Bhavan Dadar West,,,0 Votes,"Shop No. 13,Gupta Chowl, Maratha Road, Dadar West, Mumbai - 400028, Never Sena Bhavan"
Ganesh General Store Opp Samna Press Dadar West,,,0 Votes,"Kamghar No 1 Shop No 2, Prabhadevi, Dadar West, Mumbai - 400028, Opp Samna Press"
Sachin General Stores Dadar West,,,0 Votes,"44/A, Shop No 3, Ravji Niwas, Gokhale Road, Dadar West, Mumbai - 400028"
Swami Stationery General Store Dadar West,,,0 Votes,"22,Flat No A,Wadia Compound, R K Vaidya Road, Dadar West, Mumbai - 400028"
Liberty General Store Naigaon dadar East,0.54 KM,,0 Votes,"Shop No 10/182, Haji Habib Building, Naigaon Cross Road, Don Bosco Road, Naigaon-dadar East, Mumbai - 400014"
Galaxy Dry Fruits Store Near Dadar Post Office Dadar East,0.54 KM,4.0,4 Votes,"Shop No.1, Kavrana Mansion, Dr Baba Shaheb Ambedkar Road, Dadar East, Mumbai - 400014, Near Dadar Post Office"
Noori General store Near sarda ashram Dadar West,0.54 KM,,0 Votes,"Vishal building shop no 22, Bhavanishankar road, Dadar West, Mumbai - 400028, Near sarda ashram"
Deepak Bidi Shop Opposite Sunshine Height Opp Lokmanya Co Op Sco Dadar West,0.55 KM,,0 Votes,"Shop No 2, Aloka Shastri Building, Dyan Mandir Road, Dadar West, Mumbai - 400028, Opposite Sunshine Height, Opp. Lokmanya Co. Op. Sco"
Durga Pan Bidi General Stores Near Babu Bhai Jagjeevan Dass Dadar East,0.55 KM,,0 Votes,"Shop No 07 Dadar T.T, Ambedakar Road, Dadar East, Mumbai - 400014, Near Babu Bhai Jagjeevan Dass"
Sikha General store Near sarda ashram Dadar West,0.55 KM,,0 Votes,"Rajni Gandha building shop no 2a, Bhavani Shankar Road, Dadar West, Mumbai - 400028, Near sarda ashram"
Gulshan Stores Near Dadar T T Dadar East,0.56 KM,4.3,20 Votes,"807 Imperial Mahal B Block, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Near Dadar T T"
Prabhu General Store Dadar T T Dadar East,0.57 KM,3.0,1 Votes,"168 -A, Savitri Sadan, Dr B. Ambedkar Road, Dadar East, Mumbai - 400014, Dadar T T"
