Name,Distance,Rating,Votes,Address
Viddhya General Kirana Stores Near Murarji Patel Tabela No 5 Vile Parle East,0.39 KM,,0 Votes,"Sanjay Gandhi Nagar Society, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Murarji Patel Tabela No 5"
Jaiswal Kirana Stores Behind Vile Parle Police Station Vile Parle East,0.42 KM,,0 Votes,"Sanjay Gandhi Nagar Society, N C Chagla Road, Vile Parle East, Mumbai - 400099, Behind Vile Parle Police Station"
Maple Mart Vile Parle East,0.44 KM,,0 Votes,"Regd. Office 5-6 samikaran plot No-34/B, Vile Parle East, Mumbai - 400057"
Choudhary General Stores Near W E Highway Vile Parle East,0.46 KM,,0 Votes,"Shop No.1, Hanuman Road, Vile Parle East, Mumbai - 400057, Near W E Highway"
Aditya general store Near Vile Parle Police Station Vile Parle East,0.47 KM,,0 Votes,"Sanjay Gandhi Nagar Society, Nehru Road, Vile Parle East, Mumbai - 400057, Near Vile Parle Police Station"
Varsha Super Store Near Datta Mandir Vile Parle East,0.48 KM,,0 Votes,"Shop No 3 Krishna Cottage, Hanuman Road, Vile Parle East, Mumbai - 400057, Near Datta Mandir"
Chowdhary General Stores Vile Parle East,0.49 KM,,0 Votes,"""indulkar Chawl,Shop # 2,Hanuman Road"", Vile Parle East, Mumbai - 400057"
Honesty General Stores Opposite P T Colony Bamanwada Vile Parle East,0.49 KM,4.8,6 Votes,"A-G Dalima Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite P & T Colony, Bamanwada"
Pramanik Super Stores Near New Airport Colony Baman Wada Vile Parle East,0.5 KM,4.5,6 Votes,"Anthony Cottage, M C Chagla Road, Vile Parle East, Mumbai - 400057, Near New Airport Colony, Baman Wada"
Veera General Store Opp Chaintain Hotel Vile Parle East,0.51 KM,4.5,3 Votes,"Shop No.4,, Hanuman Road, Vile Parle East, Mumbai - 400057, Opp Chaintain Hotel"
Jay Bhairavnath Kirana Stores Near Pooja Dairy Vile Parle East,0.51 KM,,0 Votes,"Parera Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Pooja Dairy"
Ganesh General Stores Opposite Bank Of Baroda Society Vile Parle East,0.51 KM,,0 Votes,"Parera Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite Bank Of Baroda Society"
Khatri Stores Opposite Bank Of Baroda Society Vile Parle East,0.51 KM,,0 Votes,"Francis Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite Bank Of Baroda Society"
Shiv Prakash Dairy Opposite Bank Of Baroda Society Vile Parle East,0.51 KM,,0 Votes,"Valmiki Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite Bank Of Baroda Society"
R Saini General Stores Near New Airport Colony Vile Parle East,0.51 KM,,0 Votes,"Valmiki Nagar Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near New Airport Colony"
Jayant General Stores Vile Parle East,0.52 KM,3.5,10 Votes,"136 B, Ambe Bhuvan, Hanuman Road, Vile Parle East, Mumbai - 400057"
Four Care Medical General Store Near Utkarsh Mandal Vile Parle East,0.54 KM,4.3,8 Votes,"Vishnu Krupa Building, Mahant Road, Vile Parle East, Mumbai - 400057, Near Utkarsh Mandal"
Mohan Stores Opposite P T Colony Bamanwada Village Vile Parle East,0.56 KM,,0 Votes,"Shop No 7, Rose Delima Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite P & T Colony, Bamanwada Village"
Jay Ambe Milk Centre Near Airport Colony Baman Wada Vile Parle East,0.59 KM,,0 Votes,"Shop No 1, Maharshi Walmiki Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Near Airport Colony, Baman Wada"
K K Shah Co Near Domestic Airport Vile Parle East,0.62 KM,4.5,2 Votes,"Shop No 2/3, Sawant Sadan, Nehru Road, Vile Parle East, Mumbai - 400057, Near Domestic Airport"
Shree Krishna Store Vile Parle East,0.64 KM,3.0,2 Votes,"21, Prarthana Samaj Road, Prarthana Samaj Road Mahant Road, Vile Parle East, Mumbai - 400057"
Farmtaza Sathaye College Vile Parle East,0.65 KM,,0 Votes,"Bhagwati Niwas Building, Dixit Road, Vile Parle East, Mumbai - 400057, Sathaye College"
Jaiswal Kirana Store Near Chhatrapati Shivaji Domestic Airport Vile Parle East,0.68 KM,,0 Votes,"Nehru Road, Vile Parle East, Mumbai - 400099, Near Chhatrapati Shivaji Domestic Airport"
Mahendra General Stores Near PT Ground Vile Parle East,0.7 KM,,0 Votes,"Shop No.4 kalpataru Society, Anantwaman vartak Mall, Vile Parle East, Mumbai - 400057, Near PT Ground"
Daina Cold Drink PT Colony Vile Parle East,0.7 KM,4.5,34 Votes,"P. and T. Colony, Sahar Road, P&T Colony-Vile Parle East, Mumbai - 400099"
Lalji shamji malade Opp Guru Tailor Vile Parle East,0.76 KM,,0 Votes,"Sky View Building 30/ B, Prathana Samaj Road, Vile Parle East, Mumbai - 400057, Opp Guru Tailor"
Siddhi Vinayak Pan bidi general store Oppt Lakme Salon Vile Parle East,0.78 KM,,0 Votes,"Sh No. 2 Thosar Wadi, Hanuman Road, Vile Parle East, Mumbai - 400057, Oppt Lakme Salon"
Shree Swami Samarth General Stores Vile Parle East,0.83 KM,5.0,1 Votes,"1, Maratha Bhuvan, Subhash Road,, Vile Parle East, Mumbai - 400057"
Modern General Store Vile Parle East,0.83 KM,4.0,1 Votes,"2/3,Bhagwati Niwas, Pm Road, Vile Parle East, Mumbai - 400099"
Satyam Gen Stores Near Gulati Bldg Vile Parle East,0.84 KM,4.5,1 Votes,"Shop No.6, Nanda Patkar Road, Vile Parle East, Mumbai - 400057, Near Gulati Bldg"
Sandeep General Stores Opp Khataya hall Vile Parle East,0.84 KM,4.7,3 Votes,"Shop No 07, Narayan Nagar, Hanuman Road, Vile Parle East, Mumbai - 400057, Opp. Khataya hall"
Nikita General Stores Near Railway Crossing Vile Parle East,,,0 Votes,"Shop No 1/127, Bhoir House, Azad Road, Vile Parle East, Mumbai - 400057, Near Railway Crossing"
Prakash Eknath General Stores Dubhashi Maidan Vile Parle East,,,0 Votes,"Gujarati Society Road, Vile Parle East, Mumbai - 400057, Dubhashi Maidan"
Namdev Kirana Stores Near Sai Mandir Vile Parle East,0.86 KM,,0 Votes,"Shop No 2, Shubhmkar Society, Subhash Road, Vile Parle East, Mumbai - 400057, Near Sai Mandir"
Ashish General Store And Organic Too Savla Niwas Vile Parle East,0.87 KM,4.9,12 Votes,"Shop No. 6 Savla Niwas Building, Malviya Road, Vile Parle East, Mumbai - 400057, Savla Niwas"
Patel General Store Vile Parle East,0.89 KM,3.7,3 Votes,"5 & 6, Shanti Kunj, P.s.rd ., Vile Parle East, Mumbai, Vile Parle East, Mumbai - 400057"
