Name,Distance,Rating,Votes,Address
Shah Vasanji Damji Opposite Badshah Cold Drink House Opposite CID Office Crawford Market,1.01 KM,4.0,18 Votes,"Shop No 376/377/378, D N Road, Crawford Market, Mumbai - 400001, Opposite Badshah Cold Drink House, Opposite CID Office"
Fair Price Shop Opposite Samrat Hotel Churchgate,1.53 KM,4.0,71 Votes,"Shop No 4, 195, Moti Mahal, J T Road, Churchgate, Mumbai - 400020, Opposite Samrat Hotel"
Jyoti Grain Stores Bhd Satyam Collection Churchgate,1.46 KM,3.9,22 Votes,"Shop No 4 Chheda Sadan Grd Flr, J Tata Road, Churchgate, Mumbai - 400020, Bhd Satyam Collection"
Virchand Khimji Co Opposite Two Tank Grant Road,1.95 KM,4.0,35 Votes,"144, Grant Road, Mumbai - 400007, Opposite Two Tank"
K J Mart Opposite Adamji Peerbhai Market Marine Lines,0.15 KM,3.7,6 Votes,"Shop No 21, Bhiwandiwala Terrace, 2nd Dhobhighat Lane, Marine Lines, Mumbai - 400020, Opposite Adamji Peerbhai Market"
R R Acharia Inside Crawford Market Mahatma Phule Market Fort,0.67 KM,5.0,2 Votes,"Shop No 382, Fort, Mumbai - 400001, Inside Crawford Market, Mahatma Phule Market"
Hiralal Shival Super Market Near Goldeval Temple Gol Deval Cawasji Patel Tank,0.89 KM,4.5,11 Votes,"209/211, Laxmi Building, Sant Sena Maharaj Marg, Gol Deval-Cawasji Patel Tank, Mumbai - 400004, Near Goldeval Temple"
Shreeji Lad Stores Near Wilson School Khetwadi girgaon,1.34 KM,4.8,4 Votes,"Shop No 112, Laxmi Building, N D Road, Khetwadi-girgaon, Mumbai - 400004, Near Wilson School"
Geetanjali Super Market Opposite Brahman Sabha R R M Roy Marg Charni Road,1.69 KM,4.0,108 Votes,"3/4, Suratwala Building,211, Raja Ram Mohan Roy Marg, Charni Road, Mumbai - 400004, Opposite Brahman Sabha, R R M Roy Marg"
Prabhat Enterprises Opposite Masjid Bunder Railway Station Masjid Bunder,1.35 KM,3.0,2 Votes,"14-16, Gaumukh Bhuvan, Yusuf Meherali Road, Masjid Bunder, Mumbai - 400003, Opposite Masjid Bunder Railway Station"
Matru Krupa Opposite No 10th Khetwadi Khetwadi girgaon,1.78 KM,4.0,17 Votes,"Shop No. 5, Ground Floor, Siddhesh Darshan, 199/201, Khetwadi Main Road, Khetwadi-girgaon, Mumbai - 400004, Opposite No. 10th, Khetwadi"
Shah Bhimshi Naiya Grocery Store Oppo Dariya Mahal Bus Stop Nepean Sea Road,1.8 KM,3.3,5 Votes,"Stardust Building 1-A , 80 Nepean Sea Road, Nepean Sea Road, Nepean Sea Road, Mumbai - 400006, Oppo Dariya Mahal Bus Stop"
Bhawaniprasad Ramdas Co Fort,1.19 KM,,0 Votes,"10 Smt Meena Mehta Marg, Fort, Mumbai - 400001"
Janta Provision Stores Fort,1.19 KM,,0 Votes,"165, Bora Bazar Street, Fort, Mumbai - 400001"
Alpha General Store Opp Stationary Zone Fort,1.2 KM,4.3,6 Votes,"95 Sai Bihar, Modi Street, Fort, Mumbai - 400001, Opp. Stationary Zone"
Om Grocery Store,,,0 Votes,Mumbai - 400001
Vijay Stores Kelewadi Corner Girgaon,1.32 KM,4.0,4 Votes,"Shop No 212-A, Bapu Balwant Building, J S S Road, Girgaon, Mumbai - 400004, Kelewadi Corner"
Sagarmal Mohanlal Opp Bhendi Bazar Null Bazar,1.53 KM,5.0,2 Votes,"Huseinbhai Mansion, 208, Bara Imam Road, Null Bazar, Mumbai - 400003, Opp Bhendi Bazar"
Roman Dry Fruits Near Harikrishandas Hospital Opera House,1.83 KM,3.8,14 Votes,"457, Pheonix Building, S V P Road, Opera House, Mumbai - 400004, Near Harikrishandas Hospital"
Sarvodaya Stores Marine Drive,0.44 KM,3.9,61 Votes,"Shop No 1, Building No 81, Swashray, Hvb Road, Marine Drive, Mumbai - 400020"
