Name,Distance,Rating,Votes,Address
Shri mahavir general store Byculla,0.5 KM,,0 Votes,"Seth motishah Jain, Seth Moti Shah Road, Byculla, Mumbai - 400027"
Jai Santoshi Maa Chana Shop Near Rani Bag Byculla,0.52 KM,3.0,1 Votes,"Shop No. 922, B J Marg, Byculla, Mumbai - 400027, Near Rani Bag"
Laxmi kirana shop Opp to Planet Godrej Byculla,0.56 KM,4.0,1 Votes,"Byculla, Mumbai - 400027, Opp to Planet Godrej"
Ajit Bidi Shop Jacob Circle Byculla,0.57 KM,,0 Votes,"B J Marg, Byculla, Mumbai - 400027, Jacob Circle"
New National Chemist General Store Opposite Muncipali E Ward Byculla,0.64 KM,4.4,11 Votes,"S-2, Allahfiz Manzil, Sankli Street, Byculla, Mumbai - 400027, Opposite Muncipali E Ward"
BBC General Stores Near Fly Over Byculla,0.66 KM,,0 Votes,"Shop No 13/14, Byculla House, Sir J J Road, Byculla, Mumbai - 400027, Near Fly Over"
Royal General Store Near Khataumil Byculla,0.66 KM,,0 Votes,"Suryaji Compound/2, Pakhadi Road, Byculla, Mumbai - 400027, Near Khataumil"
Rajesh Medical General Stores Byculla,0.68 KM,,0 Votes,"Ghodapdeo Road, Parel Tank Road, Byculla, Mumbai - 400027"
Jadhav General Stores Jacob Circle Byculla,0.74 KM,,0 Votes,"Shop no 6 astral mansion, musa killadar street, Byculla, Mumbai - 400027, Jacob Circle"
Nagesh General Stores Byculla,0.79 KM,,0 Votes,"Shopno 1, Hasam Bhai Jetha Chawl, Dr Ambedkar Road, Byculla, Mumbai - 400027"
Maharashtra grain general store Arihant tower Byculla,0.82 KM,3.0,1 Votes,"T b kadam road, Byculla, Mumbai - 400027, arihant tower"
Prince General Stores Madanpura Byculla,0.83 KM,,0 Votes,"215, Rangoowala Chawl, Maulana Azad Road, Byculla, Mumbai - 400027, Madanpura"
Aarey Stall Byculla,0.85 KM,,0 Votes,"Shop no 5313, TB Kadam marg, Byculla, Mumbai - 400027"
Rahul General Stores Opp New Masjid Byculla,0.87 KM,,0 Votes,"Shop No.05, Modi Compound, Rambhau Bhogle Marg,Ext. Road No.01, Byculla, Mumbai - 400027, Opp.New Masjid"
Chaitanya Medical General Stores Near Vicky Hotel Byculla,0.88 KM,5.0,2 Votes,"Shop No 13, Prafulla Co Operative Housing Society, Anant Pawar Marg, Byculla, Mumbai - 400027, Near Vicky Hotel"
Karan Greneral Store Byculla,0.89 KM,,0 Votes,"Byculla Road, East, Tukaram Bhikaji Kadam Marg, Tukaram Misaji Marg, Ghodapdeo, Byculla East, Byculla, Mumbai - 400027"
Bharat General Store Opposite J J Hospital Byculla,1.65 KM,4.0,1 Votes,"106 Bharat General Store, Khari Road, Byculla, Mumbai - 400027, Opposite J J Hospital"
Khusboo City Fresh General Store Behind Petrol Pump Dongri Byculla,1.98 KM,,0 Votes,"113/114 shop No 1, Cafe Islam Hotel Nowroji Hill Road, Byculla, Mumbai - 400027, Behind Petrol Pump Dongri"
Shiv Kripa General Stores Byculla,,,0 Votes,"570, N M Joshi Marg, Byculla, Mumbai - 400027"
Safe General Stores Byculla,0.2 KM,,0 Votes,"2/C, Habib Apts, Chamber Lane, Byculla, Mumbai - 400027"
Sushil General Stores Pais Street Byculla,0.39 KM,,0 Votes,"Shop No 24, Janta Sevak Society, Station Road, Byculla, Mumbai - 400027, Pais Street"
Vira stores Near Jain temple Byculla,0.41 KM,,0 Votes,"Seth Moti Shah Road, Byculla, Mumbai - 400027, Near Jain temple"
Sarvjanik oil depo Noor Manzil Byculla,0.5 KM,,0 Votes,"Shop-7,savla bldg, Stn. Road, Byculla, Mumbai - 400027, Noor Manzil"
SShivai General Stores Byculla,0.84 KM,,0 Votes,"Byculla, Mumbai - 400027"
Unique Medical Store Opposite Sales Tax Office Mazgaon,1.09 KM,4.1,81 Votes,"Shop No 4 & 5, Khudabux Building, Mazgaon, Mumbai - 400010, Opposite Sales Tax Office"
Hira Medical General Stores Near Sale Tax Office Mazgaon,0.93 KM,4.3,103 Votes,"Rosery Villa, 226 Mount Road, Mazgaon, Mumbai - 400010, Near Sale Tax Office"
Nandu Stores Near Sales Tax Office Mazgaon,1.2 KM,4.1,171 Votes,"Kutchhi Lohana House, 69 H, Shivdas Chapsi Marg, Mazgaon, Mumbai - 400010, Near Sales Tax Office"
Shah Medical General Store Opposite J J Hospital Gate No 6 Umerkhadi Dongri,1.62 KM,4.2,23 Votes,"109/5, Bandukwala Building, R B Bhat Marg, Dongri, Mumbai - 400009, Opposite J J Hospital Gate No 6, Umerkhadi"
Anmol Store Dongri,1.93 KM,4.5,5 Votes,"Kanchwala Biulding, Shop No. 5, Naoroji Hill Road, Dongri, Mumbai - 400009"
New Royal Chemists Opposite Raj Oil Mills Nagpada Mumbai Central,1.3 KM,4.0,20 Votes,"Shop No. 3, 229 Bellasis Road, Nagpada-Mumbai Central, Mumbai - 400008, Opposite Raj Oil Mills"
Metro Medical General Stores Opposite J J Hospital Gate No 6 Dongri,1.62 KM,4.0,14 Votes,"Shop No 4 A, Ramchandra Bhatt Marg, Dongri, Mumbai - 400009, Opposite J J Hospital Gate No 6"
Remedi Care Medical And General Store Near Dawood Nursing Home Nagpada mumbai Central,1.27 KM,4.3,23 Votes,"Shop No. S3A Memni Building, Dimtimkar Road, Nagpada-mumbai Central, Mumbai - 400008, Near Dawood Nursing Home"
Gulab Traders Lalcha Raja Lal Baug,1.62 KM,4.1,14 Votes,"Shop-24,Shri Ganesh Nager, Dr.ambedker Road, Lal Baug, Mumbai - 400012, Lalcha Raja"
Anmol Traders Near Habib Hospital Sandhurst Road,1.88 KM,4.2,18 Votes,"117/3,Tarwala Terrace, Navroji Hill Road No 2, Sandhurst Road, Mumbai - 400009, Near Habib Hospital"
Patel Brothers Novelty Cinema Grant Road,1.88 KM,4.2,3 Votes,"Shop No 391b, Lt Market, Grant Road, Mumbai - 400007, Novelty Cinema"
Health Care Medical General Store Opp Tahoora Sweets Nagpada Mumbai Central,1.26 KM,4.1,8 Votes,"Shop No.23, 1st Floor Kedy Shopping Centre, Bellasis Road, Mumbai Central, Mumbai - 400008, Opp Tahoora Sweets,Nagpada"
Hira Medical And General Stores Mazgaon,0.49 KM,3.6,8 Votes,"224-A, Mount Road, Mazgaon, Mumbai - 400010"
Regal Store Opp Salvation Army Mumbai Central,0.94 KM,4.3,3 Votes,"Fanuswala Building ,Shop no.6, Sankli Street, Mumbai Central, Mumbai - 400008, Opp. Salvation Army"
Rekha Medico Generic Medicine Stores Mazgaon,1.05 KM,3.4,8 Votes,"Shop No 3, 69, Kacchi Lohana Niwas, Mazgaon Road, Mazgaon, Mumbai - 400010"
Mazgaon Chemist Opposite Canara Bank Mazgaon,1.22 KM,3.3,7 Votes,"57/A, Fatima Building, Shop No.4, Station Road,, Mazgaon, Mumbai - 400010, Opposite. Canara Bank"
Alka General Stores Mumbai Central,,3.0,1 Votes,"JAI Bhagwan, Walkeshwar Road,, Mumbai Central, Mumbai - 400008"
Niti General Stores Near Abhyudaya Nagar G D Ambedkar Marg Kala Chowki,1.65 KM,4.7,56 Votes,"2602 37 L, G D Ambekar Marg, Kala Chowki, Mumbai - 400033, Near Abhyudaya Nagar, G D Ambedkar Marg"
Chheda Medical General Stores Near Tardeo Chowk Tardeo,1.84 KM,4.6,68 Votes,"436/38, Rahematbai Building No 2, Sane Guruji Road, Tardeo, Mumbai - 400034, Near Tardeo Chowk"
Kumkum Stationery And General Store Opposite Tulsiwadi Post Office Tardeo,1.84 KM,4.5,2 Votes,"Shop No-404, Sane Gurujimarg, Tardeo, Mumbai - 400034, Opposite Tulsiwadi Post Office"
Sonu Monu Dry Fruits Sweets Namkeen Near Jacab Circal Mahalaxmi,0.84 KM,4.0,20 Votes,"Shop No 12 ,46/A Rasul Bulding, K K Marg, Mahalaxmi, Mumbai - 400011, Near Jacab Circal"
Umama Medical General Store Near J J Hospital Dongri,1.62 KM,4.5,45 Votes,"Shop No 2 A, 115 Bandukwala Building, Ramchandra Bhatt Marg, Dongri, Mumbai - 400009, Near J J Hospital"
Rakhangi Store Mumbai Central,1.46 KM,3.7,3 Votes,"Rto Colony, Mumbai Central East, A.N. Nair Marg, Mumbai Central, Mumbai - 400008"
Satyam Dry Fruit General Stores Mumbai Central,,,0 Votes,"Shop 20, Plot 9 Sector 7 Navi, Mumbai Central, Mumbai - 400008"
Society General Stores Mumbai Central,,,0 Votes,"Shop No 10/11, Sanjay Apartment Mithagar Road Mumbai, Mumbai Central, Mumbai - 400008"
Patel Chemist General Stores Opp S T Depot Mumbai Central,1.65 KM,4.4,13 Votes,"Shop. No 2'29Bellasis Road, United Family Walfare Trust Building, Mumbai Central, Mumbai - 400008, Opp. S. T. Depot"
Central General Stores Opposite Mumbai Central Railway Station Mumbai Central,1.71 KM,4.0,4 Votes,"5th Block, Dalal Estate, Mumbai Central, Mumbai - 400008, Opposite Mumbai Central Railway Station"
