Name,Distance,Rating,Votes,Address
Soni Moni Provision Store Haji Ali,1 KM,,0 Votes,"Shop no.15 sahakar niwas, Haji Ali, Mumbai - 400034"
Saroj General Stores Near Hira Pannalal Shopping Centre Tardeo,1.02 KM,,0 Votes,"Shop No.11, Goundwat Chawl, Tardeo Road, Tardeo, Mumbai - 400034, Near Hira Pannalal Shopping Centre"
Duttatray Provision Stores Tardeo,1.04 KM,,0 Votes,"Shop No 6, Raheja Excelsior, Pandit Madan Mohan Malviya Marg, Tardeo, Mumbai - 400034"
Gupta provision store Tardeo,1.06 KM,,0 Votes,"9, dawoodbhai fazalbhai blg, Tardeo, Mumbai - 400034"
Ganesh Corporations Opposite Axis Bank Tardeo,1.11 KM,,0 Votes,"Shop No 5, Adam Mahal, 145, Tardeo Road, Tardeo, Mumbai - 400034, Opposite Axis Bank"
Vora Brothers Opposite Gamadia Colony Tardeo,1.13 KM,3.7,3 Votes,"225/227, Dun Shopping Centre,Lallubhai Amichand Compound, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Gamadia Colony"
Shree Ganesh Store Opposite Rosewood hotel Tardeo,1.14 KM,,0 Votes,"shop no.9,German darshan building, Tulsiwadi RTO Road, Tardeo, Mumbai - 400034, Opposite Rosewood hotel"
Bhulabhai Velji Co Opp Hindmata Hotel Tardeo,1.31 KM,5.0,1 Votes,"352/A, Bellasis Bridge, Mumbai Central Station, Tardeo, Mumbai - 400034, Opp. Hindmata Hotel"
Shamji Khyshi Co Tardeo,1.34 KM,3.0,1 Votes,"505/8 Hira Kunj Gora Gandi Bldg, Sane Guruji Marg, Tardeo, Mumbai - 400034"
Shah Devshi Nadadh Company Tulsiwadi,1.34 KM,,0 Votes,"Gashwala Building 876,A, Sane Guruji Marg, Tulsiwadi, Mumbai - 400034"
Shah Lalji Kachara Co Tulsiwadi,1.36 KM,,0 Votes,"Jariwala Bldg,9, Sane Guruji Marg, Tulsiwadi, Mumbai - 400034"
Sansare Shop Nana Chowk Grant Road,1.37 KM,,0 Votes,"Shop No 29,Jobanputra Compound, J D Marg, Grant Road, Mumbai - 400007, Nana Chowk"
Ashok Provision Store Bhaji Market Grant Road,1.39 KM,4.0,2 Votes,"7, Captian House, 24, Shanker Shet Road, Grant Road, Mumbai - 400007, Bhaji Market"
Ashish Supar Market Bhaji gali Grant Road,1.4 KM,,0 Votes,"15 Pillai lodge blg Shankar Seth lane, Grant Road, Mumbai - 400007, Bhaji gali"
Shaikh bhajiwala Tardeo,1.4 KM,4.0,2 Votes,"Dadal Estate, Bane Compound, Tardeo, Mumbai - 400034"
Kiran Grain Stores Opposite Police Station Lamington Road,1.41 KM,,0 Votes,"Yamuna Building, 23 Topiwala Lane, Lamington Road, Mumbai - 400004, Opposite Police Station"
