Name,Distance,Rating,Votes,Address
Metro stores Kalbadevi,1.16 KM,3.0,1 Votes,"cawas ji mohamedi house, Kalbadevi, Mumbai - 400002"
Pratham General Store Near Megha Bar Dhobi Talao,1.19 KM,,0 Votes,"Shop No 23, C.H. Street,, Dhobi Talao, Mumbai - 400002, Near Megha Bar,"
Bhagabati General Store Dhobi Talao,1.2 KM,,0 Votes,"Shop No 2,Parda House, Dhobi Talao, Mumbai - 400002"
Sagar General Store Near By Metro Cinema Dhobi Talao,1.22 KM,,0 Votes,"240/1, Shah House, Dr Ch Street,, Dhobi Talao, Mumbai - 400002, Near By Metro Cinema,"
Raju patra Dhobi Talao,1.24 KM,,0 Votes,"Shop no.57, Bhiwandiwala s.s gaikwala road, Dhobi Talao, Mumbai - 400002"
Picnic bar pan shop Near marine lines opp parsi dairy Dhobi Talao,,4.0,1 Votes,"shop no 11, dr c s street, Dhobi Talao, Mumbai - 400002, near marine lines, opp parsi dairy"
Silsila E Husaina General Store Near Marine Line Station Kalbadevi,1.25 KM,,0 Votes,"Shop No. 76, Station Road, Kalbadevi, Mumbai - 400002, Near Marine Line Station"
Kamal General Store Opposite Cross Road Restaurant Lohar Chawl,1.25 KM,3.5,2 Votes,"Shop No. 2, Ground Floor, 23 25, Hamal Wadi, Navajeevan Wadi, Sonapur, Dr Cawasji Hormusji Road, Lohar Chawl, Mumbai - 400002, Opposite Cross Road Restaurant"
Maharashtra oil depot Dhobi talo Kalbadevi,1.27 KM,,0 Votes,"Shop no 24, S s street, Kalbadevi, Mumbai - 400002, Dhobi talo"
Galaxy General Stores A P Market Dhobi Talao,1.29 KM,,0 Votes,"Shop No 1, S S Gaikwad Road, Dhobi Talao, Mumbai - 400002, A P Market"
Priya Stationery Metro cinema Kalbadevi,1.31 KM,,0 Votes,"shop no. 7, Kalbadevi, Mumbai - 400002, Metro cinema"
Shree Swami Samarth General Stores Opposite MetroBoc Cinema Dhobi Talao,1.33 KM,3.5,1 Votes,"70 Mahavir Mansion, Gaikwad Marg, Dhobi Talao, Mumbai - 400002, Opposite MetroBoc Cinema"
Mahadev Medical General Stores SECOND MARINE STREET Dhobi Talao,1.36 KM,5.0,2 Votes,"Surya Kalayani Mansion, Building No 36/44, Wellington Street, Dhobi Talao, Mumbai - 400002, SECOND MARINE STREET"
Gulshan Provision Stores Gaikwala Marg Dhobi Talao,1.36 KM,,0 Votes,"Shop No 82, Dhobi Talao, Mumbai - 400002, Gaikwala Marg"
Vallabhji Vershi Nr Metro Dhobi Talao,1.39 KM,,0 Votes,"Wellington Terrace Bldg Gr Flr Shop No 8, Wellington Street, Dhobi Talao, Mumbai - 400002, Nr Metro"
Suresh General Stores Behind delhi darbar restaurent Dhobi Talao,1.39 KM,4.0,1 Votes,"48/52, 2nd Marine Street, Ground Floor, Dhobi Talao, Mumbai - 400002, behind delhi darbar restaurent"
Ajay bidi shop Dhobi Talao,1.4 KM,,0 Votes,"shop no. 92, J S S road, Dhobi Talao, Mumbai - 400002"
