Name,Distance,Rating,Votes,Address
Pyare Mohan Store Near General Post Office Fort,1.75 KM,5.0,1 Votes,"Sanji Khetsi, 8-A,, Smt Meena Mehta Road,, Fort, Mumbai - 400001, Near General Post Office"
Ranchoddas Bhaichand Sons Grant Road,,3.0,2 Votes,"Grant Road, Mumbai - 400007"
Apna Bazar Ambekar Nagar Mumbai Central,1.9 KM,3.8,2 Votes,"G Building, Golandaji Hill Road, Mumbai Central, Mumbai - 400008, , Ambekar Nagar"
Tiwari General Stores Marine Lines,0.12 KM,,0 Votes,"Shop No 450, G S Road, Marine Lines, Mumbai - 400020"
Manas Kirana Charni Road,0.21 KM,,0 Votes,"Charni Road, Mumbai - 400004"
Maharashtra Chana Bhandar Marine Drive,0.23 KM,,0 Votes,"Shop No 30/32, Batliwala Chawl, Shreekant Palekar Marg, Marine Drive, Mumbai - 400020"
Ramen Kiranawala Charni Road,0.44 KM,,0 Votes,"Charni Road, Mumbai - 400004"
Sil sila a Husaini 51 M k road Marine Lines,0.52 KM,3.5,1 Votes,"Mogal House, Princess Street, Marine Lines, Mumbai - 400020, 51 M.k road"
K R Society Near Thakurdwar Corner Girgaon,0.55 KM,,0 Votes,"260/A Kranti Nagar, Jagannath Shankarseth Road, Girgaon, Mumbai - 400004, Near Thakurdwar Corner"
Maharashtra Provision General Stores Opp Railway Station Lamington Road,0.59 KM,,0 Votes,"262/1,Mehta Esate,Shop No 9, Thakurdwar Road, Lamington Road, Mumbai - 400004, Opp Railway Station"
Mugbath Grahak Sahakari Mandal Swami Samarth Nagar Girgaon,0.6 KM,3.6,5 Votes,"Tatya Gharpure Marg, Girgaon, Mumbai - 400004, Swami Samarth Nagar"
Suras Bhavan Next to kothari hospital Charni Road,0.64 KM,4.4,4 Votes,"151 A-B C P tank, Cp tank road, Charni Road, Mumbai - 400004, Next to kothari hospital"
