Name,Distance,Rating,Votes,Address
Neha Trades Mandala Matang Rishi Nagar Mankhurd,0.84 KM,,0 Votes,"30 Feet Road, Mankhurd, Mumbai - 400043, Mandala, Matang Rishi Nagar"
Bismillah Bakery Mankhurd,0.88 KM,4.3,6 Votes,"Matang Rishi Nagar, Gali No.14,New Mandala, Mankhurd, 30 Feet Road, Mankhurd, Mumbai - 400043"
Bismillah store Mankhurd,0.91 KM,3.5,2 Votes,"Matang Rishi nagar, 30 feet road, Mankhurd, Mumbai - 400043"
Shaan Kirana General Stores Near Vanikaran Garden Maharashtra Nagar Mankhurd,0.94 KM,,0 Votes,"Mankhurd, Mumbai - 400088, Near Vanikaran Garden, Maharashtra Nagar"
Ramdev Trading Kirana Mankhurd,0.94 KM,3.2,5 Votes,"Biulding, Lallubhai Compound, No.10/A,Shop No.18,Heranandani Aakriti, Mankhurd, Mumbai - 400043"
Mamta Masala Mart Mankhurd,1 KM,,0 Votes,"C/21,Yashwantrao Chawan Nagar, Ekta Nagar, Mandala, Mankhurd, Mumbai - 400043"
Anup General Store Ramlal Hotel Mankhurd,1.03 KM,4.5,1 Votes,"Shop No 4, Shiv Mandir Chawl, Ghatkopar Mankhurd Link, Gali No 1 Road, Mankhurd, Mumbai - 400043, Ramlal Hotel"
Jyoti Enterprises Near Lallubhai Compound Mankhurd,1.2 KM,,0 Votes,"Shop No 8, Sai Dham Building, Mankhurd, Mumbai - 400043, Near Lallubhai Compound"
Shakir Kirana Store Mankhurd,1.32 KM,2.0,3 Votes,"Ekta Nagar, No.2, C27, Shop No.2, W, Mandala, Road, Mankhurd, Mumbai - 400043"
S Sharukhbadsha Gen Stores Mankhurd,1.67 KM,3.5,2 Votes,"C Sector, J .1 Line, Room No 1, Mankhurd (E), Mankhurd, Mumbai - 400043"
Garud Masala Mankhurd,1.93 KM,,0 Votes,"D Sector,Shop No.31a1,Market, Line, Cheetacamp Trombay, Mankhurd, Mumbai - 400088"
Zam zam general stores Mankhurd,1.98 KM,3.5,2 Votes,"C sector,p line , shop 1, Chita camp, Mankhurd, Mumbai - 400043"
Gujrals Mega Mart Near Tobotil Near State Bank Of India Govandi East,1.76 KM,3.8,13 Votes,"Shop No.18, Govandi Street, Govandi East, Mumbai - 400088, Near Tobotil, Near State Bank Of India"
