Name,Distance,Rating,Votes,Address
Shakuntala Kirana Stores Thane West,,4.0,1 Votes,"Shop No.21093, Chandanwadinoori Baba Dargah Road, Chandanwadinoori Baba Dargah Road, Thane West, Thane - 400601"
Krishna General Stores Opposite Kishore Nagar Society Sarvodaya Society Kopri Colony thane East,0.33 KM,4.3,3 Votes,"Shop No 30, Kopri Colony, Kopri Colony-thane East, Thane - 400603, Opposite Kishore Nagar Society & Sarvodaya Society"
Jhulelal General Stores Near Union Bank Thane East,0.33 KM,,0 Votes,"Shop-10 Main Bazar, Kopri Colony Sant Tuka Ram Road, Thane East, Thane - 400603, Near Union Bank"
Jai Santoshi Maa General Store Thane West,0.34 KM,,0 Votes,"Shop No 2, Sainath Society, Huzoori Darga, Thane West, Thane - 400601"
New Thana Supari General Store Opp Axis Bank Thane West,0.34 KM,,0 Votes,"Shop No.02, Agra Road, Thane West, Thane - 400601, Opp Axis Bank"
Sai Medical General Stores Opposite Rajvi Plaza Chendani Koliwada Thane East,0.34 KM,,0 Votes,"Laxmi Wadi, Mith Bunder Road, Thane East, Thane - 400603, Opposite Rajvi Plaza, Chendani Koliwada"
Kinjal General Stores Opposite Rajiv Plaza Thane East,0.35 KM,5.0,2 Votes,"Lakshmiwadi, Chandeni Koliwada, Gajanan Koli Marg, Thane East, Thane - 400603, Opposite Rajiv Plaza"
Gurudatt Milk General Stores Thane East,0.35 KM,3.0,2 Votes,"Chandeni Koliwada, Mithbunder Road, Mithbunder Roadgajanan Koli Marg, Thane East, Thane - 400603"
R D Kirana Store Opposite Saibaba Mandir Thane West,0.36 KM,4.5,2 Votes,"No 39, Kopri Colony, Station Road, Thane West, Thane - 400601, Opposite Saibaba Mandir"
Janata General Store Opp Gaodevi Maidan Thane West,0.37 KM,,0 Votes,"Amardeep Bldg, Gokhle Road, Thane West, Thane - 400601, Opp Gaodevi Maidan"
Ladharam Narayandas Kirana General Store Kopri Colony Thane East,0.38 KM,4.0,1 Votes,"Shop No 7-8, Main Bazaar, Thane East, Thane - 400603, Kopri Colony"
Maharashtra Stationery General Store Near Punjab National Bank Thane East,0.38 KM,,0 Votes,"Shop No. 1 ,Bharat English School, Kopri Colony, Thane East, Thane - 400603, Near Punjab National Bank"
Janata General Stores Near Jain Traders Thane West,0.39 KM,4.5,24 Votes,"Gala No4, Suryadarshan Building, Ram Maruti Nagar Road, Thane West, Thane - 400601, Near Jain Traders"
Nikita Dry Fruits Gerenal Store Near Maa Sherawali Temple Thane East,0.39 KM,3.0,2 Votes,"Kopri Colony, Daulat Nagar, St Tukaram Maharaj Path, Thane East, Thane - 400603, Near Maa Sherawali Temple"
Ambika Provision Dry Fruit Store Opposite United Sports Club Koli Wada Kopri Colony Thane East,0.41 KM,5.0,1 Votes,"Anand Bharti Road, Kopri Colony-Thane East, Thane - 400603, Opposite United Sports Club Koli Wada"
Siddhivinayak Store Kopri Colony Near Punjab National Bank Thane East,0.41 KM,5.0,1 Votes,"Shop No 5, Thane East, Thane - 400603, Kopri Colony, Near Punjab National Bank"
Shree Ramnath Stores Near Bank Of India Thane East,0.41 KM,5.0,1 Votes,"Shop No-20, Gautam Centre, L.T Marg, Thane East, Thane - 400603, Near Bank Of India"
Sona Dry Fruits And General Stores Near Satguru Garden Thane East,0.41 KM,,0 Votes,"Shop No-03,Keerti Society, Jijamata Marg, Thane East, Thane - 400603, Near Satguru Garden"
Suvidha Stores Kopri Colony Thane East,0.42 KM,2.0,1 Votes,"Kirti Society, Jijamata Marg, Kopri Colony-Thane East, Thane - 400603"
Aashapura General Store Bhattwadi Kisan Nagar 3 Thane West,0.42 KM,5.0,1 Votes,"Shop No-6,, Santoshi Bhavan,, Thane West, Thane - 400601, Bhattwadi,Kisan Nagar-3,"
Shree Guru Kripa General Store Wagle Estate Thane East,0.42 KM,,0 Votes,"Shop No-16, Kisan Nagar No-2, Thane East, Thane - 400603, Wagle Estate"
Bhoomika General Store Vita Suriya Nagar Gate No 8 Thane East,0.42 KM,,0 Votes,"Kapila building shop no. 2, Ganesh mandir road, Thane East, Thane - 400603, Vita Suriya Nagar, Gate No 8"
Balaji general store Near bhaji market Thane East,0.42 KM,,0 Votes,"shop no 2, kopari, Thane East, Thane - 400603, near bhaji market"
Niranjan Kirana General Store Near Ganesh Mandir Chendani Koliwada Thane East,0.43 KM,,0 Votes,"Janardan Nakhda Chawl, Mith Bunder Road, Thane East, Thane - 400603, Near Ganesh Mandir, Chendani Koliwada"
Khamkar General Stores Near Narayan Koli Chowk Kopri Kopri Thane East,0.43 KM,,0 Votes,"Shop No 5, Rajiv Gandhi Shopping Centre, Mith Bunder Road, Kopri-Thane East, Thane - 400603, Near Narayan Koli Chowk, Kopri"
