Name,Distance,Rating,Votes,Address
Ganesh Store Tolaram Nagar Chembur Colony Chembur East,1.91 KM,4.8,4 Votes,"Shop No 2, Rane Chawl, Chembur East, Mumbai - 400074, Tolaram Nagar, Chembur Colony"
Uday tofi shop Chembur East,1.94 KM,,0 Votes,"shop no 12, Narayan Gajanan Acharya Marg, Chembur East, Mumbai - 400071"
Manohar General Store Gandhi Market Chembur Colony chembur East,1.97 KM,3.0,1 Votes,"Shop No-03,, Besi, Chembur Colony-chembur East, Mumbai - 400074, Gandhi Market"
Green Valley Chembur East,1.97 KM,,0 Votes,"Hitech Education Road, Chembur Colony, Indira Nagar, Chembur East, Mumbai - 400074"
Mahadev Traders Antophil Chembur East,1.97 KM,4.4,8 Votes,"A132 Antopil Warehousing Society, Wadala Stn East, Chembur East, Mumbai - 400071, Antophil"
Sunita General Store Behind Ashirwad Medical Store Chembur Camp Chembur East,1.98 KM,,0 Votes,"T/48, Room No B5, Old Barak, Chembur East, Mumbai - 400071, Behind Ashirwad Medical Store, Chembur Camp"
Yayati General Stores Beside Police Chowky Khardev Nagar Chembur East,1.99 KM,4.0,10 Votes,"Khardev NAgar, Arvind Patil Wadi, Market Road End, Chembur East, Mumbai - 400071, Beside Police Chowky, Khardev Nagar"
Sunil Provision Stores Chembur,,,0 Votes,"Gala No 18/1/12, Siddharth Colony, Al Gaikwad Marg, Chembur, Mumbai - 400071"
Shiv Shakti General Stores Chembur Naka Chembur,,,0 Votes,"Near Basant Park,Opp Chembur Police Station,RC Marg,Chembur, R C Marg, Chembur, Mumbai - 400071, Chembur Naka"
Navin Prakash General Stationery Stores Opposite RNA Park Vashinaka Chembur East,1.44 KM,,0 Votes,"Building No 7, Shop No 3, MMRDA Colony, Chembur East, Mumbai - 400074, Opposite RNA Park, Vashinaka"
Umang Kirana General Stores Chembur East,1.72 KM,,0 Votes,"Shop No:15, Manish Vijay Commercial Complex, Aggarwal Colony, Shastri Nagar, Ramkrishna Chemburkar Marg, Ramkrishna Chemburkar Margmhada Colony Road, Chembur East, Mumbai - 400074"
Sushant General Store Chembur East,1.77 KM,,0 Votes,"Ghatala School, Nagesh Patilwadi, Chembur East, Mumbai - 400071"
Om Sai General Store Chembur East,1.78 KM,,0 Votes,"Shop no.1, N G Acharya Marg, Chembur East, Mumbai - 400071"
Om Sai General Stores Near Shankar Mandir Anik Gaon Chembur East,1.81 KM,,0 Votes,"R C Marg, Chembur East, Mumbai - 400074, Near Shankar Mandir, Anik Gaon"
Tulsi Medical General Stores Near Tiss Deonar,0.83 KM,4.0,95 Votes,"7, Daffodil Apartment, Sion Trombay Road, Deonar, Mumbai - 400088, Near Tiss"
Sagar Medical General Stores Opposite Usv Ltd Banganga Society Govandi East,1.41 KM,4.5,33 Votes,"Shop No A 5, Indira Apartment, Govandi East, Mumbai - 400088, Opposite Usv Ltd, Banganga Society"
Nagrik Chemist Near Govandi Station Govandi East,1.88 KM,4.6,9 Votes,"Shop No 2, Govandi East, Mumbai - 400088, Near Govandi Station"
