Name,Distance,Rating,Votes,Address
Mahavir Stationery General Stores Opposite Peninsula Complex Lower Parel,0.47 KM,3.8,14 Votes,"275,Poonawala Chawl No:1, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Opposite Peninsula Complex"
Rajkamal Oil Tea Soap Center Near Bawla Masjid Lower Parel,0.47 KM,,0 Votes,"Shop No 31/A Shivaji Nagar Building, N M Joshi Marg, Delise Road, Lower Parel, Mumbai - 400013, Near Bawla Masjid"
Shah Devji Maneka Beside Bawla Masjid BDD Chawl Lower Parel,0.47 KM,5.0,3 Votes,"Shop No. 2, BDD Chawl No. 22, S M Road, BDD Chawl-Lower Parel, Mumbai - 400013, Beside Bawla Masjid"
Mahalaxmi General Store Opp Piramal Tower Annex Lower Parel,0.5 KM,3.3,3 Votes,"Shop No.7&8, Poonawala Chawl No.02, Ganpatrao Kadam Marg, Lower Parel, Mumbai - 400013, Opp-Piramal Tower Annex"
Ekta Oil Depo Opposite Bawla Masjid Lower Parel,0.5 KM,,0 Votes,"Shop No. 1, LD Velvot Mill, N M Joshi Marg, Lower Parel, Mumbai - 400013, Opposite Bawla Masjid"
Rajnikant Asharia Near Bawla Masjid Lower Parel,0.54 KM,,0 Votes,"13/14, B D D Chawl, M M Joshi Marg, Lower Parel, Mumbai - 400013, Near Bawla Masjid"
Maharashtra General Store Lower Parel,0.54 KM,,0 Votes,"N M Joshi Marg, Lower Parel, Mumbai - 400013"
Indira General Stores Lower Parel,0.55 KM,,0 Votes,"Room No. 2 and 4, Chya Bajudandil Stall, Bdd Chawl No. 13, Lower Parel (E), Bdd Chawl, Lo, N.M. Joshi Marg, N.M. Joshi Marg Sakhubai Mohite Marg, Lower Parel, Mumbai - 400013"
Siddhivinayak General Store Beside Bawla Masjid Lower Parel,0.56 KM,,0 Votes,"18/3,B.D.D.Chawl, N.M.Joshi Marg, Lower Parel, Mumbai - 400013, Beside Bawla Masjid"
Jain Enterprises Opp Western Railway Work Shop Lower Parel,0.56 KM,,0 Votes,"Shop No.12,Mahadev Bhavan Chawl, N M Joshi Marg, Lower Parel, Mumbai - 400013, Opp- Western Railway Work Shop"
